基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
019737,宝盈纳斯达克100指数发起(QDII)C人民币,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.85%,,1.09,1
019738,宝盈纳斯达克100指数发起(QDII)A美元现汇,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,8.20%,,5.59,1
019738,宝盈纳斯达克100指数发起(QDII)A美元现汇,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.85%,,1.09,1
019739,宝盈纳斯达克100指数发起(QDII)C美元现汇,指数型-海外股票,NVDA,英伟达,英伟达,电芯片/核心半导体,8.20%,,5.59,1
019739,宝盈纳斯达克100指数发起(QDII)C美元现汇,指数型-海外股票,AVGO,博通,博通,电芯片/核心半导体,2.85%,,1.09,1
019765,国寿安保优选国企股票发起式A,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,8.68%,157.69,2.3,1
019765,国寿安保优选国企股票发起式A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.78%,123.11,2.75,1
019766,国寿安保优选国企股票发起式C,股票型,01347,华虹半导体,华虹半导体,电芯片/核心半导体,8.68%,157.69,2.3,1
019766,国寿安保优选国企股票发起式C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,6.78%,123.11,2.75,1
019820,鹏华远见精选混合发起式A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.59%,1607.72,9.95,1
019821,鹏华远见精选混合发起式C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.59%,1607.72,9.95,1
019824,国寿安保新材料股票发起式A,股票型,01415,高伟电子,高伟电子,光芯片/光通信,7.15%,338.71,14.8,1
019825,国寿安保新材料股票发起式C,股票型,01415,高伟电子,高伟电子,光芯片/光通信,7.15%,338.71,14.8,1
019829,华夏数字产业混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.46%,4346.5,26.9,1
019830,华夏数字产业混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,4.46%,4346.5,26.9,1
019925,华宝竞争优势混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,3.53%,1170.62,26.15,1
019941,富国洞见价值股票A,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.79%,5470.89,122.2,1
019942,富国洞见价值股票C,股票型,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.79%,5470.89,122.2,1
019943,兴业恒益6个月持有期债券A,债券型-混合二级,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.26%,64.63,0.4,1
019944,兴业恒益6个月持有期债券C,债券型-混合二级,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.26%,64.63,0.4,1
020090,万家研究领航混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.82%,88.87,0.55,1
020090,万家研究领航混合A,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.72%,27.42,0.4,1
020091,万家研究领航混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,8.82%,88.87,0.55,1
020091,万家研究领航混合C,混合型-偏股,01347,华虹半导体,华虹半导体,电芯片/核心半导体,2.72%,27.42,0.4,1
020362,中海沪港深价值优选混合C,混合型-灵活,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.32%,153.5,0.95,1
020362,中海沪港深价值优选混合C,混合型-灵活,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.87%,271.27,6.06,1
020362,中海沪港深价值优选混合C,混合型-灵活,01347,华虹半导体,华虹半导体,电芯片/核心半导体,5.07%,234.16,3.42,1
020364,博时卓越成长混合A,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.01%,121.18,0.75,1
020365,博时卓越成长混合C,混合型-偏股,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,3.01%,121.18,0.75,1
020385,信澳恒瑞9个月持有期混合A,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.66%,8.08,0.05,1
020386,信澳恒瑞9个月持有期混合C,混合型-偏债,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.66%,8.08,0.05,1
020408,华商数字经济混合A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.86%,407.37,9.1,1
020409,华商数字经济混合C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,4.86%,407.37,9.1,1
020469,长城半导体混合发起式A,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.94%,1958.49,43.75,1
020470,长城半导体混合发起式C,混合型-偏股,00981,中芯国际,中芯国际H,电芯片/核心半导体,5.94%,1958.49,43.75,1
020678,广发集盛债券A,债券型-混合二级,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.44%,8.08,0.05,1
020679,广发集盛债券C,债券型-混合二级,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,0.44%,8.08,0.05,1
020709,同泰恒盛债券D,债券型-混合二级,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,1.19%,573.61,3.55,1
020722,国寿安保数字经济股票发起式A,股票型,06869,长飞光纤光缆,长飞光纤光缆,光芯片/光通信,9.42%,2585.28,16.0,1
